productId,title,description,mrp,categories,sellerName
KRTE3YY4HGKNGD8G,Kyaara Casual Printed Women's Kurti(Green),Lead the world with Kyaara's Fashion. Kyaara kurtis bring all this together to fulfil your urge to look beautiful even on the simplest of occasions.This awesome beautiful printed kurti will make you look more fascinating.you can pair it with any leggins or jeans,1099,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,shilpa agarwal
KRTE3YY3HPB4KR37,Kyaara Casual Printed Women's Kurti(Brown),Lead the world with Kyaara's Fashion. Kyaara kurtis bring all this together to fulfil your urge to look beautiful even on the simplest of occasions.This awesome beautiful printed kurti will make you look more fascinating.you can pair it with any leggins or jeans,1099,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,shilpa agarwal
KRTE45SHQGAPPV5G,Souchii Casual Printed Women's Kurti(Multicolor),"A perfect pick for everyday fashion, this kurta from Pamela will keep you on a happy note all day long. This is a dark pink kurta with an abstract full body print in white and picks hues. It sports a V-collared netted detail neckline, netted three quarter sleeveless and red taping along the bottom of the kurta. Team this with a pair of leggings for a chic look.",1500,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Vivash Anand
KRTE3YY3CPPYN7ZM,Kyaara Casual Printed Women's Kurti(Light Green),Lead the world with Kyaara's Fashion. Kyaara kurtis bring all this together to fulfil your urge to look beautiful even on the simplest of occasions.This awesome beautiful printed kurti will make you look more fascinating.you can pair it with any leggins or jeans,1099,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,shilpa agarwal
KRTE3YY3PDRPXTHH,Kyaara Casual Printed Women's Kurti(Red),Lead the world with Kyaara's Fashion. Kyaara kurtis bring all this together to fulfil your urge to look beautiful even on the simplest of occasions.This awesome beautiful printed kurti will make you look more fascinating.you can pair it with any leggins or jeans,1099,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,shilpa agarwal
KRTE4CAYVGPSHMCR,Rumara Casual Embroidered Women's Kurti(Red),Look stunning and feel amazing in Rumara Cotton Red Colored Printed 3/4th sleeves Casual Kurta with a Mandarin Collar with a Fashion Neck,2029,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Divya Bhalla
KRTE5FZHCTEJZAQ3,Rumara Casual Embroidered Women's Kurti(Yellow),"Look stunning and feel amazing in Rumara Women's Wear Emboidered Cotton Kurti. Good shade of Yellow.Available in S,M,L,XL,XXL.",899,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Divya Bhalla
KRTE5FZHQCDVPQQS,Rumara Casual Embroidered Women's Kurti(Yellow),"Look stunning and feel amazing in Rumara Women's Wear Emboidered Cotton Kurti. Good shade of Yellow.Available in S,M,L,XL,XXL.",899,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Divya Bhalla
KRTE73SKMXRYSM8D,"Meher Impex Casual Printed Women's Kurti(Green, Maroon, White)","Sometimes, being 'spell bound' is the only outcome of things we see in front of us. This breath- taking vivacious Indian Designer Cotton Long Kurta is one such piece. Crafted with utter aesthetic vigilance; this piece is of clothing is a fashionista's dream. The larger part of the body of the tunic is a green-white printed fabric, with it the round neck and gala patti have a red- purple printed fabric alongside. The tunic has long sleeves with contrast cuffs and beautiful border at the base of it. Some hints of color at various places liven up the whole look at make it the ideal day wear for you",1595,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,G.M.Khan
KRTE7FWYR9VPQQGG,Saffron Threads Casual Embroidered Women's Kurti(Yellow),Add a pop of color to your wardrobe with this dandelion yellow kurta made from rich self striper weave cotton fabric. The front rectangular patch yoke has traditional abla work embroidery in vibrant colors. The yoke is finished with contrast red color taping. The tassel with metal embellishments at the yoke edge is the highlight of the kurta. This sleeveless kurta also has extra cap sleeves.,999,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Sangeetaa Balachandran
KRTE7FWY3HD5H8VS,Saffron Threads Casual Embroidered Women's Kurti(Yellow),Add a pop of color to your wardrobe with this dandelion yellow kurta made from rich self striper weave cotton fabric. The front rectangular patch yoke has traditional abla work embroidery in vibrant colors. The yoke is finished with contrast red color taping. The tassel with metal embellishments at the yoke edge is the highlight of the kurta. This sleeveless kurta also has extra cap sleeves.,1500,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Sangeetaa Balachandran
KRTE7FWY8GFRJHDT,Saffron Threads Casual Embroidered Women's Kurti(Yellow),Add a pop of color to your wardrobe with this dandelion yellow kurta made from rich self striper weave cotton fabric. The front rectangular patch yoke has traditional abla work embroidery in vibrant colors. The yoke is finished with contrast red color taping. The tassel with metal embellishments at the yoke edge is the highlight of the kurta. This sleeveless kurta also has extra cap sleeves.,1500,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Sangeetaa Balachandran
KRTE8C98KYHHZ785,B3 Fashion Formal Solid Women's Kurti(Yellow),"B3Fashion Designer Cotton Yellow Supernet kurti with Full Leheria Sleeves and Border with Gujrati Embroidery & Mirror Work Yoke with Cotton Lining . Length - 42, Bust - 42, Waist - 44, Shoulder - 15",2499,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Rajiv Gupta
KRTE8AJQFWR2DEHM,Tissu Casual Printed Women's Kurti(Beige),Jacquard Printed Kurti,999,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Anmol Singh Kalra
KRTE8AJQZ9U2BGBA,Tissu Casual Printed Women's Kurti(Beige),Jacquard Printed Kurti,999,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Anmol Singh Kalra
KRTE8AJQSZDKQ6Z7,Tissu Casual Printed Women's Kurti(Beige),Jacquard Printed Kurti,999,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Anmol Singh Kalra
KRTE8BZKMAYQ5DZS,Silk Dori Casual Floral Print Women's Kurti(Black),Anarkali Kurti with Dori Tassle,999,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Manorma Changol
KRTE8BZKANGHAGRE,Silk Dori Casual Floral Print Women's Kurti(Black),Anarkali Kurti with Dori Tassle,999,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Manorma Changol
KRTEYN8P47DGXV5P,"Fab Gallery Casual Solid, Polka Print Women's Kurti(Red, Black)",Beautifully designed embroidered kurti. Perfect for any occasion.,1995,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Sahil Narang
KRTEYPG6RCPR3FP8,"Fab Gallery Casual Solid, Graphic Print Women's Kurti(Pink, Multicolor)",Beautiful Pink Kurti with Complete graphic printing on the back. Catchy design with a scarf like neck tie attached. Gives u an uber cool chic look.,1295,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Sahil Narang
KRTEYPG6HTG6NHXB,"Fab Gallery Casual Solid, Graphic Print Women's Kurti(Pink, Multicolor)",Beautiful Pink Kurti with Complete graphic printing on the back. Catchy design with a scarf like neck tie attached. Gives u an uber cool chic look.,1295,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Sahil Narang
KRTEY7H3K9QQ9QQQ,"Kyaara Casual Printed Women's Kurti(Yellow, Pink)",Lead the world with Kyaara's Fashion. Kyaara kurtis bring all this together to fulfil your urge to look beautiful even on the simplest of occasions. This awesome beautiful printed kurti will make you look more fascinating. You can pair it with any leggins or jeans.,1099,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,shilpa agarwal
KRTE39NGUC4GNQYA,Rama's Casual Printed Women's Kurti(Multicolor),"It a knee length Anarkali with U neck, Yoke on front ,3/4 sleeve,Printed Border and sleeve.",2199,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Mukesh Kumar Chhipa
KRTE39NG3V9GFKZG,Rama's Casual Printed Women's Kurti(Multicolor),"It a knee length Anarkali with U neck, Yoke on front ,3/4 sleeve,Printed Border and sleeve.",2199,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Mukesh Kumar Chhipa
KRTE3YY3ZQQYUJUS,Kyaara Casual Self Design Women's Kurti(Orange),Lead the world with Kyaara's Fashion. Kyaara kurtis bring all this together to fulfil your urge to look beautiful even on the simplest of occasions.This awesome beautiful printed kurti will make you look more fascinating.you can pair it with any leggins or jeans,1999,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,shilpa agarwal
KRTE5Z2ZM3RGVSYB,Saffron Threads Casual Embroidered Women's Kurti(Green),"This teal green desginer long kurta is made from rich south cotton fabric .The front yoke ,front and back hem and sleeves of the kurta has placement block print in vibrant colors . The yoke print is highlighted with mirror work and lurex thread embroidery.These garments can be hand washed seperately in cold water with mild liquid detergent.",1500,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Sangeetaa Balachandran
KRTE5Z2ZVXXQTVPE,Saffron Threads Casual Embroidered Women's Kurti(Green),"This teal green desginer long kurta is made from rich south cotton fabric .The front yoke ,front and back hem and sleeves of the kurta has placement block print in vibrant colors . The yoke print is highlighted with mirror work and lurex thread embroidery.These garments can be hand washed seperately in cold water with mild liquid detergent.",1500,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Sangeetaa Balachandran
KRTE63UW4JEYRYDR,"Samprada Casual Printed Women's Kurti(Blue, White)","Dress smartly for a casual outing by slipping in this blue and white in color kurti that is proffered by Samprada. Crafted from a rich quality material, this three fourth sleeves kurti is light in weight and soft against skin too. Comes up displaying a printed pattern, this kurti will be a great addition to the wardrobe of style loving ladies out there. This trendy kurti is perfect for the desi fashionista in you. Team it with a pair of leggings and flats to complete the look.",1295,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Samprada
KRTE63UWKPJ8BRK2,"Samprada Casual Printed Women's Kurti(Blue, White)","Dress smartly for a casual outing by slipping in this blue and white in color kurti that is proffered by Samprada. Crafted from a rich quality material, this three fourth sleeves kurti is light in weight and soft against skin too. Comes up displaying a printed pattern, this kurti will be a great addition to the wardrobe of style loving ladies out there. This trendy kurti is perfect for the desi fashionista in you. Team it with a pair of leggings and flats to complete the look.",1295,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Samprada
KRTE6P85FFSJGZVM,Ira Soleil Casual Printed Women's Kurti(Pink),Pink knitted printed kurti,875,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Simi Srivastava
KRTE6P84QZMXPRFU,"Ira Soleil Casual Printed Women's Kurti(Green, Black)",Get in touch with your feminine side wearing this kurti by Ira Soleil. Made from viscose,955,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Simi Srivastava
KRTE7FYJEBFCYPBH,"Sparklers Casual Embroidered Women's Kurti(Orange, Green)","The Appealing Color Combination Of This Orange And Green Colored Embroidered Kurti For Women That Is Presented By Sparklers Makes It An Ultimate Pick For Daily Wear. It Is Light In Weight And Soft To Touch, Courtesy To Its Rich Construction. Further, This Kurti With Three Fourth Sleeves Displays A Stunning Embroidered Design On It Which Will Add A Charming Ethnic Appeal To Your Overall Appearance. Moreover, It Comes Up With A Stylish Yet So Unique Pattern That Makes It An Essential Accessory For Your Closet. Wear It With A Pair Of Leggings Or Denims And Contrasting Sandals For A Glam Look.",1100,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Sparklers
KRTE7KJ6GP8FTQ6V,"Sparklers Casual Printed Women's Kurti(Pack of 3, Multicolor)","Look Feminine And Trendy Wearing These Multicolored Printed Kurtis That Are Offered By Sparklers. Made From Superior Quality Material, These Kurtis Are Light In Weight And Comfortable To Wear Too. Further, These Kurtis Come Up Displaying An Appealing Pattern That Will Surely Match The Fashion Sense Of Style Loving Ladies Out There. Team These Kurtis With A Pair Of Matching Leggings And Heels To Give Your Casual Appearance A Perfect Makeover.",1599,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Sparklers
KRTE8CVGH4Y8HHJS,Silk Dori Casual Graphic Print Women's Kurti(Pink),Glace Cotton Digital print kurti,999,Apparels>Women>Fusion Wear>Kurtas & Kurtis>Kurtis,Manorma Changol
KRTE92ZYJCFPUEYH,Chikanberry Casual Embroidered Women's Kurti(Orange),"From The Heart Of Lucknow, Chikanberry Apparels Presents This Gorgeous Chikankari Kurti Which Is Crafted In 100% Fine Cotton. Styled With Exquisite Hand Embroidery. The Patterns And Effects Created Depend On The Types Of Stitches And The Thicknesses Of The Threads Used In The Embroidery. Some Of The Legendary Stitches Include Tepchi, Bakhiya (Shadow Stitch Done From The Back Side Of The Fabric), Keel (The Embossed Centre Of The Flower), Hool, Zanzeera, Rahet (Stem Stitch), Banarsi, Khatau, Fanda And Murri (Types Of French Knots), Jali (Warp And Weft Threads Carefully Drawn Apart),Ulti-Jali,Pechani, Bijli, Hathkadi, Kapkapi, Madrazi, Bulbul, Tajmahal, Kangan, Raza, Meharki, Ghaspatti, Chanapatti, Dhaniapatti, Jora, Sidhaul, Turpai And Darzdari.",1549,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Praveen Kumar Singh
KRTE92ZYGHWTZKW3,Chikanberry Casual Embroidered Women's Kurti(Orange),"From The Heart Of Lucknow, Chikanberry Apparels Presents This Gorgeous Chikankari Kurti Which Is Crafted In 100% Fine Cotton. Styled With Exquisite Hand Embroidery. The Patterns And Effects Created Depend On The Types Of Stitches And The Thicknesses Of The Threads Used In The Embroidery. Some Of The Legendary Stitches Include Tepchi, Bakhiya (Shadow Stitch Done From The Back Side Of The Fabric), Keel (The Embossed Centre Of The Flower), Hool, Zanzeera, Rahet (Stem Stitch), Banarsi, Khatau, Fanda And Murri (Types Of French Knots), Jali (Warp And Weft Threads Carefully Drawn Apart),Ulti-Jali,Pechani, Bijli, Hathkadi, Kapkapi, Madrazi, Bulbul, Tajmahal, Kangan, Raza, Meharki, Ghaspatti, Chanapatti, Dhaniapatti, Jora, Sidhaul, Turpai And Darzdari.",1549,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Praveen Kumar Singh
KRTE8C97A5FKKBG9,"B3 Fashion Formal Solid Women's Kurti(Beige, Red)","B3Fashion Designer Trendy Jute Kurti with Orange georgette yoke and embroidered lace work with slit sleeves and cotton inner Lining. Length - 42, Bust - 40, Waist - 44, Shoulder - 15",2999,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Rajiv Gupta
KRTDP2ZZ3XSM6MT8,Aujjessa Casual Printed Women's Kurti(Blue),Aujjessa printed chiffon blue multi pakistani embroidered yoke neck,1749,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Aishwarya Preeti Priyadarshini
KRTEYJPM8J8JN7WC,"Fab Gallery Casual Self Design Women's Kurti(White, Light Green)",This self designed sombre white kurti makes a perfect style statement for day wear. Lace detaling and lime color gives a soothing touch.,2995,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Sahil Narang
KRTEYN8P7BHV4H5W,"Fab Gallery Casual Solid, Printed Women's Kurti(Purple, Black, Pink)",Look exlusive this festive season wearing this beautifully designed georgette kurti by Fab Gallery. Perfect for any occasion.,2195,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Sahil Narang
KRTDP2ZZYUSZJ5YB,Aujjessa Casual Embroidered Women's Kurti(White),Aujjessa off white with neon colour patch and emroidery work. Motifs driven from traditional indian crafts and handarts with contemporary styling.,1995,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Aishwarya Preeti Priyadarshini
KRTDZJBJFYBFNAMZ,Kyaara Casual Printed Women's Kurti(Pink),Lead the world with Kyaara's Fashion. Kyaara kurtis bring all this together to fulfil your urge to look beautiful even on the simplest of occasions. This awesome beautiful printed kurti will make you look more fascinating. You can pair it with any leggins or jeans. Disclaimer : Product colour may slightly vary due to photographic lighting sources or your monitor settings,1999,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,shilpa agarwal
KRTE45SHPZA9QZDV,"Souchii Casual Solid Women's Kurti(White, Green)",This beautifully designed green and white Anarkali kurta from Pamela is a must have in your wardrobe. This exclusively designed flared kurta has a round neck and contrasting green three fourth sleeves. It is all about elegance and comfort with this kurta. Team it with contrasting churidar and Kolhapuris to complete your look for the day.,1499,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Vivash Anand
KRTE45SHXJKZD8EK,"Souchii Casual Solid Women's Kurti(White, Green)",This beautifully designed green and white Anarkali kurta from Pamela is a must have in your wardrobe. This exclusively designed flared kurta has a round neck and contrasting green three fourth sleeves. It is all about elegance and comfort with this kurta. Team it with contrasting churidar and Kolhapuris to complete your look for the day.,1499,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Vivash Anand
KRTE45YREYBXYWKA,Souchii Casual Polka Print Women's Kurti(Multicolor),"Upgrade your ethno-casual wardrobe with the latest range of kurtas from the house of Pamela. This full body geometric printed kurta has a wide flare and flows beautifully into soft folds. It has a round neck, short sleeves and a contrasting detail along both hems. Team this piece with leggings, dangling earrings and mojaris for a cool, trendy look.",1899,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Vivash Anand
KRTE45YR9JDNRHGZ,Souchii Casual Polka Print Women's Kurti(Multicolor),"Upgrade your ethno-casual wardrobe with the latest range of kurtas from the house of Pamela. This full body geometric printed kurta has a wide flare and flows beautifully into soft folds. It has a round neck, short sleeves and a contrasting detail along both hems. Team this piece with leggings, dangling earrings and mojaris for a cool, trendy look.",1899,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Vivash Anand
KRTE45YRHUGCUZHF,Souchii Casual Polka Print Women's Kurti(Multicolor),"Upgrade your ethno-casual wardrobe with the latest range of kurtas from the house of Pamela. This full body geometric printed kurta has a wide flare and flows beautifully into soft folds. It has a round neck, short sleeves and a contrasting detail along both hems. Team this piece with leggings, dangling earrings and mojaris for a cool, trendy look.",1899,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Vivash Anand
KRTE58P8BDGQQCV8,Ethnic Bazaar Casual Printed Women's Kurti(Multicolor),"Diversify your ethnic wardrobe with Mittal Clothing’s range of intricately crafted Kurti. This regular fit kurti is soft and comfortable to wear, featuring round neck, three fourth sleeves, contrast hemline, embroidery on the chest, side slits and will thus, become your favorite in no time. Style it with right accessories for that complete ethnic look.",1199,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Mukesh Halari
KRTE58P8YGXVZSEZ,Ethnic Bazaar Casual Printed Women's Kurti(Multicolor),"Diversify your ethnic wardrobe with Mittal Clothing’s range of intricately crafted Kurti. This regular fit kurti is soft and comfortable to wear, featuring round neck, three fourth sleeves, contrast hemline, embroidery on the chest, side slits and will thus, become your favorite in no time. Style it with right accessories for that complete ethnic look.",1199,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Mukesh Halari
KRTE6HZQRGSGRCGH,Akyra Casual Printed Women's Kurti(Green),"Box The Sartorial Elegance And Push It Down The Road Wearing Green Coloured Kurti By Akyra. Designed With Absolute Perfection, This Cotton Kurti Is Soft Against The Skin And Will Keep You At Ease. This Attractive Kurti Will Surely Fetch You Compliments For Your Rich Sense Of Style.",1299,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,KKArora
KRTE6HZQKM3MJ5HK,Akyra Casual Printed Women's Kurti(Green),"Box The Sartorial Elegance And Push It Down The Road Wearing Green Coloured Kurti By Akyra. Designed With Absolute Perfection, This Cotton Kurti Is Soft Against The Skin And Will Keep You At Ease. This Attractive Kurti Will Surely Fetch You Compliments For Your Rich Sense Of Style.",1299,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,KKArora
KRTE6HZQXUFKBHFY,Akyra Casual Printed Women's Kurti(Green),"Box The Sartorial Elegance And Push It Down The Road Wearing Green Coloured Kurti By Akyra. Designed With Absolute Perfection, This Cotton Kurti Is Soft Against The Skin And Will Keep You At Ease. This Attractive Kurti Will Surely Fetch You Compliments For Your Rich Sense Of Style.",1299,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,KKArora
KRTE6KJ9FWJQPGA8,Samprada Casual Solid Women's Kurti(Pink),"You will surely earn maximum style points wearing this pink and blue in color kurti that is presented by Samprada. Crafted from a rich quality material, this three fourth sleeves kurti is light in weight and soft against skin too. Comes up displaying a solid pattern, this kurti will be a great addition to the wardrobe of style loving ladies out there. This kurti is a unique select from this line and will look great with leggings, a pair of dangling earrings and dainty flats.",1795,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Samprada
KRTE78FF9FGP9MEU,Ira Soleil Casual Printed Women's Kurti(Black),Black printed woven kurti,1160,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Simi Srivastava
KRTE82QGTAVHGBCT,Tissu Casual Printed Women's Kurti(Yellow),Tissu Casual Sleeveless Printed Women's Kurti,1199,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Anmol Singh Kalra
KRTE88D3KDQHARYZ,"Abhaas Casual Printed Women's Kurti(Red, Blue)","The appealing color combination of this red and blue colored printed kurti for women that is presented by abhaas an ultimate pick for daily wear. Made from superior quality georgette material, this full sleeves kurti is light in weight and comfortable to wear too. Further, it comes up displaying an appealing pattern that will surely match the fashion sense of style loving ladies out there. Team it up with a pair of matching leggings and heels to give your appearance a perfect makeover.",1999,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Abhaas
KRTEYJPMPMPTVJGN,"Fab Gallery Casual Self Design Women's Kurti(White, Orange)",This self designed sombre white kurti makes a perfect style statement for day wear. Lace detaling and orange color gives a soothing touch.,2995,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Sahil Narang
KRTEYN8PRHTMBEV7,"Fab Gallery Casual Self Design Women's Kurti(Pink, White)",Look exlusive this festive season wearing this beautifully designed georgette kurti by Fab Gallery. Perfect for any occasion. Lace detailing on the back makes for a perfect chic statement.,1595,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Sahil Narang
KRTE25FAFUHEND4W,BPT Casual Solid Women's Kurti(Pink),"BPT Women's more demand color,stylish,Fancy,Trendy Kurti ,Long Pakistani Style. With Very Nice Finishing Embroidery ,Its make you more Trendy,Fashionable",2099,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,bibhu Tiwary
KRTE6DVXJQGXR8YE,Arista Casual Geometric Print Women's Kurti(Purple),Arista V-Neck Collor Casual Cotton Kurti,1199,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,arista 
KRTE72PV9BSHFQPP,"Meher Impex Casual Polka Print, Self Design, Striped Women's Kurti(Beige, Black, Gold)","Gorgeous Party Wear Chanderi Cotton Kurti in 3/4 sleeves with black color patch zari work on it, beautifully designed collar with black Strip and Gold pippin around the neck. The Golden polka dots all around enhance the beauty of Kurti",1895,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,G.M.Khan
KRTE6DVXQXEHGZ9Y,Arista Casual Geometric Print Women's Kurti(Purple),Arista V-Neck Collor Casual Cotton Kurti,1199,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,arista 
KRTE6WUXFNVPSMGN,"Meher Impex Casual Polka Print, Self Design Women's Kurti(Beige, Black, Gold)","Gorgeous Party Wear Chanderi Cotton Kurti in 3/4 sleeves with black color patch zari work on it, beautifully designed collar with black Strip and Gold pippin around the neck. The Golden polka dots all around enhance the beauty of Kurti",1895,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,G.M.Khan
KRTE76TNMZKG2JPX,Sati Casual Embroidered Women's Kurti(Red),"Attractive Red Coloured Georgette Kurti With Resham Embroidery, Zari Embroidery, Floral Work, Leaf Work, Patch Border. V Shaped Neck And Full Sleeve. COLOUR: Kurti: Red.FABRIC: Kurti: Georgette.",4352,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,DEEPAK AGARWAL
KRTE82QGPFZ5WGZE,Tissu Casual Printed Women's Kurti(Blue),Tissu Casual 3/4 Sleeve Printed Women's Kurti,1199,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Anmol Singh Kalra
KRTE2MCHC9F23TYC,LoveWithIndia Casual Printed Women's Kurti(Multicolor),Long Pakistani Style Kurta With Black Yok And Lace On The Bottom,799,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Geetanjali Kapoor
KRTE45SHUHKYJYBF,Souchii Casual Floral Print Women's Kurti(Multicolor),"This season, get set to impress with this kurta from Pamela. This floral printed colorful piece has short puff sleeves; a round neck and a pin tuck stitched detail on the yoke. The contrasting borders and asymmetrical hem give it a unique look. This kurta best teamed with churidar leggings and silver-toned sandals for a simple yet stunning ethnic ensemble.",1899,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Vivash Anand
KRTE45SHFZQ6RAYV,Souchii Casual Floral Print Women's Kurti(Multicolor),"Step outdoors in absolute style and class in this kurti from Pamela. It has a unique combination of green and pink patterns, with a mandarin collar and a contrasting hem for the sleeves. The kurta sports a stunning flare, and has a great fit. You can style this piece with matching leggings and silver jewelry for an elegant look.",1499,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Vivash Anand
KRTE63UYFYSYHKGR,"Samprada Casual Solid Women's Kurti(Pink, Green)","Exclusively designed, this pink and green in color kurti from the store house collection of Samprada is a great pick. Made from a superior quality material, this kurti is light in weight and comfortable to wear too. Further, it comes up displaying an appealing solid pattern that will surely match the fashion sense of style loving ladies out there. Team it up with a pair of matching leggings and heels to give your casual appearance a perfect makeover.",3495,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Samprada
KRTE6DVXF96SRZKJ,"Arista Casual Geometric Print Women's Kurti(Pink, Blue)",Arista V-Neck Collor Casual Cotton Kurti,1199,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,arista 
KRTE6DVXSCGJZUGJ,"Arista Casual Geometric Print Women's Kurti(Pink, Blue)",Arista V-Neck Collor Casual Cotton Kurti,1199,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,arista 
KRTE7ZDTYSHVGZWH,Tissu Casual Printed Women's Kurti(Blue),Cotton Printed Kurti,1199,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Anmol Singh Kalra
KRTE7ZDTBCXWQAH2,Tissu Casual Printed Women's Kurti(Blue),Cotton Printed Kurti,1199,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Anmol Singh Kalra
KRTEYJXZMDHXDXTP,Mohh Designz Casual Self Design Women's Kurti(Yellow),"exclusive fabrics with best quality are used by our team of creative designers to weave latest trend with comfort and style for you,your love for fashion and style motivates us to bring out the best for you.",975,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,mohsin khan
KRTEYE2HHEZ8AVV9,Xora Festive Printed Women's Kurti(Dark Blue),"This must-have will infuse hassle-free grace into your everyday dressing! Crafted from cotton to keep you comfy, this kurta is styled with a flattering stylised V-neck that gives way to a contrast mock placket. Highlighted with contrast printed 3/4th sleeves and hemline for a lovely colour palette,the pintucks in front and side slits add the final touches. Wear this with leggings and ethnic flats. Did you know: We humans began wearing clothing as far back as 100,000 to 500,000 years ago.Stylised V-neck :: 3/4th sleeves :: Side slits :: Mock placket with fabric buttons :: Cotton :: Hand wash cold:: Dry in shade inside out:: Dark colours separately:: Warm iron if needed :: Do not soak",799,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Preeti Girkar
